gene_id,gene_type,counts,ratio
ENSG00000229556,unknow,16,0.0000%
ENSG00000274772,unknow,16,0.0000%
ENSG00000274799,unknow,16,0.0000%
ENSG00000231010,lncRNA,16,0.0000%
ENSG00000106633,protein_coding,16,0.0000%
ENSG00000235605,processed_pseudogene,16,0.0000%
ENSG00000218347,processed_pseudogene,16,0.0000%
ENSG00000218208,processed_pseudogene,16,0.0000%
ENSG00000273362,lncRNA,16,0.0000%
ENSG00000259884,lncRNA,16,0.0000%
ENSG00000238284,lncRNA,16,0.0000%
ENSG00000254806,protein_coding,16,0.0000%
ENSG00000272666,lncRNA,16,0.0000%
ENSG00000198064,protein_coding,16,0.0000%
ENSG00000151006,protein_coding,16,0.0000%
ENSG00000254016,unprocessed_pseudogene,16,0.0000%
ENSG00000164796,protein_coding,16,0.0000%
ENSG00000239917,unprocessed_pseudogene,16,0.0000%
ENSG00000252636,snRNA,16,0.0000%
ENSG00000242731,unprocessed_pseudogene,16,0.0000%
ENSG00000103056,protein_coding,16,0.0000%
ENSG00000156886,protein_coding,16,0.0000%
ENSG00000130307,protein_coding,16,0.0000%
ENSG00000256637,lncRNA,16,0.0000%
ENSG00000165197,protein_coding,16,0.0000%
ENSG00000132681,protein_coding,16,0.0000%
ENSG00000274057,unknow,16,0.0000%
ENSG00000140015,protein_coding,16,0.0000%
ENSG00000232079,lncRNA,16,0.0000%
ENSG00000257896,transcribed_unprocessed_pseudogene,16,0.0000%
ENSG00000178458,processed_pseudogene,16,0.0000%
ENSG00000223886,processed_pseudogene,16,0.0000%
ENSG00000228060,lncRNA,16,0.0000%
ENSG00000229717,lncRNA,16,0.0000%
ENSG00000227097,processed_pseudogene,16,0.0000%
ENSG00000166148,protein_coding,16,0.0000%
ENSG00000172780,protein_coding,16,0.0000%
ENSG00000277640,processed_pseudogene,16,0.0000%
ENSG00000264480,miRNA,16,0.0000%
ENSG00000251783,snRNA,16,0.0000%
ENSG00000277661,lncRNA,16,0.0000%
ENSG00000165323,protein_coding,16,0.0000%
ENSG00000201863,snoRNA,16,0.0000%
ENSG00000237766,processed_pseudogene,16,0.0000%
ENSG00000202260,misc_RNA,16,0.0000%
ENSG00000228929,processed_pseudogene,16,0.0000%
ENSG00000255503,lncRNA,16,0.0000%
ENSG00000277448,lncRNA,16,0.0000%
ENSG00000273402,lncRNA,16,0.0000%
ENSG00000212443,snoRNA,16,0.0000%
ENSG00000263300,lncRNA,16,0.0000%
ENSG00000235204,lncRNA,16,0.0000%
ENSG00000154760,protein_coding,16,0.0000%
ENSG00000228219,processed_pseudogene,16,0.0000%
ENSG00000168970,protein_coding,16,0.0000%
ENSG00000241246,misc_RNA,16,0.0000%
ENSG00000167094,protein_coding,16,0.0000%
ENSG00000280242,TEC,16,0.0000%
ENSG00000267586,lncRNA,16,0.0000%
ENSG00000206781,unknow,16,0.0000%
ENSG00000254972,lncRNA,16,0.0000%
ENSG00000121577,protein_coding,16,0.0000%
ENSG00000228613,lncRNA,16,0.0000%
ENSG00000186907,protein_coding,16,0.0000%
ENSG00000258792,lncRNA,16,0.0000%
ENSG00000250103,lncRNA,16,0.0000%
ENSG00000207062,snoRNA,16,0.0000%
ENSG00000201957,snoRNA,16,0.0000%
ENSG00000275981,misc_RNA,16,0.0000%
ENSG00000260163,lncRNA,16,0.0000%
ENSG00000272690,lncRNA,16,0.0000%
ENSG00000257074,processed_pseudogene,16,0.0000%
ENSG00000183439,protein_coding,16,0.0000%
ENSG00000103175,protein_coding,16,0.0000%
ENSG00000213420,protein_coding,16,0.0000%
ENSG00000272682,lncRNA,16,0.0000%
ENSG00000259083,lncRNA,16,0.0000%
ENSG00000267736,transcribed_processed_pseudogene,16,0.0000%
ENSG00000267230,unknow,16,0.0000%
ENSG00000254987,lncRNA,16,0.0000%
ENSG00000198312,unprocessed_pseudogene,16,0.0000%
ENSG00000266990,lncRNA,16,0.0000%
ENSG00000277550,lncRNA,16,0.0000%
ENSG00000279669,lncRNA,16,0.0000%
ENSG00000255156,misc_RNA,16,0.0000%
ENSG00000276704,lncRNA,16,0.0000%
ENSG00000222019,unknow,16,0.0000%
ENSG00000266527,lncRNA,16,0.0000%
ENSG00000171476,protein_coding,16,0.0000%
ENSG00000236861,lncRNA,16,0.0000%
ENSG00000271914,lncRNA,16,0.0000%
ENSG00000271973,lncRNA,16,0.0000%
ENSG00000249007,lncRNA,17,0.0000%
ENSG00000253092,snoRNA,17,0.0000%
ENSG00000272328,lncRNA,17,0.0000%
ENSG00000199477,snoRNA,17,0.0000%
ENSG00000210194,Mt_tRNA,17,0.0000%
ENSG00000278467,lncRNA,17,0.0000%
ENSG00000276607,unknow,17,0.0000%
ENSG00000274105,lncRNA,17,0.0000%
ENSG00000207380,unknow,17,0.0000%
ENSG00000257512,transcribed_processed_pseudogene,17,0.0000%
ENSG00000257150,transcribed_processed_pseudogene,17,0.0000%
ENSG00000225479,lncRNA,17,0.0000%
ENSG00000237350,processed_pseudogene,17,0.0000%
ENSG00000269176,lncRNA,17,0.0000%
ENSG00000249753,lncRNA,17,0.0000%
ENSG00000279094,lncRNA,17,0.0000%
ENSG00000211553,unknow,17,0.0000%
ENSG00000264860,lncRNA,17,0.0000%
ENSG00000221949,lncRNA,17,0.0000%
ENSG00000249274,processed_pseudogene,17,0.0000%
ENSG00000277938,lncRNA,17,0.0000%
ENSG00000066382,protein_coding,17,0.0000%
ENSG00000251059,lncRNA,17,0.0000%
ENSG00000226957,lncRNA,17,0.0000%
ENSG00000279905,TEC,17,0.0000%
ENSG00000256282,transcribed_processed_pseudogene,17,0.0000%
ENSG00000173213,protein_coding,17,0.0000%
ENSG00000215063,processed_pseudogene,17,0.0000%
ENSG00000237076,lncRNA,17,0.0000%
ENSG00000101470,protein_coding,17,0.0000%
ENSG00000258232,lncRNA,17,0.0000%
ENSG00000189431,protein_coding,17,0.0000%
ENSG00000269549,unknow,17,0.0000%
ENSG00000223803,processed_pseudogene,17,0.0000%
ENSG00000234883,lncRNA,17,0.0000%
ENSG00000233597,processed_pseudogene,17,0.0000%
ENSG00000121743,protein_coding,17,0.0000%
ENSG00000244743,processed_pseudogene,17,0.0000%
ENSG00000226155,unknow,17,0.0000%
ENSG00000179826,protein_coding,17,0.0000%
ENSG00000280280,TEC,17,0.0000%
ENSG00000208006,miRNA,17,0.0000%
ENSG00000250874,lncRNA,17,0.0000%
ENSG00000265801,lncRNA,17,0.0000%
ENSG00000252614,snRNA,17,0.0000%
ENSG00000122012,protein_coding,17,0.0000%
ENSG00000277900,unknow,17,0.0000%
ENSG00000236115,lncRNA,17,0.0000%
ENSG00000248121,transcribed_unprocessed_pseudogene,17,0.0000%
ENSG00000253816,unprocessed_pseudogene,17,0.0000%
ENSG00000200142,unknow,17,0.0000%
ENSG00000233030,lncRNA,17,0.0000%
ENSG00000185666,protein_coding,17,0.0000%
ENSG00000250148,processed_pseudogene,17,0.0000%
ENSG00000244582,processed_pseudogene,17,0.0000%
ENSG00000267287,lncRNA,17,0.0000%
ENSG00000237775,lncRNA,17,0.0000%
ENSG00000200156,snRNA,17,0.0000%
ENSG00000150637,protein_coding,17,0.0000%
ENSG00000227212,processed_pseudogene,17,0.0000%
ENSG00000249807,lncRNA,17,0.0000%
ENSG00000202079,unknow,17,0.0000%
ENSG00000267395,lncRNA,17,0.0000%
ENSG00000079263,protein_coding,17,0.0000%
ENSG00000183169,transcribed_unprocessed_pseudogene,17,0.0000%
ENSG00000225573,processed_pseudogene,17,0.0000%
ENSG00000278447,miRNA,17,0.0000%
ENSG00000239511,processed_pseudogene,17,0.0000%
ENSG00000229111,lncRNA,17,0.0000%
ENSG00000217950,processed_pseudogene,17,0.0000%
ENSG00000274367,lncRNA,17,0.0000%
ENSG00000238363,snoRNA,17,0.0000%
ENSG00000269763,processed_pseudogene,17,0.0000%
ENSG00000228414,lncRNA,17,0.0000%
ENSG00000244198,lncRNA,17,0.0000%
ENSG00000181143,protein_coding,17,0.0000%
ENSG00000203498,lncRNA,17,0.0000%
ENSG00000264047,misc_RNA,17,0.0000%
ENSG00000274425,lncRNA,17,0.0000%
ENSG00000280473,unknow,17,0.0000%
ENSG00000235429,processed_pseudogene,17,0.0000%
ENSG00000087245,protein_coding,17,0.0000%
ENSG00000261049,lncRNA,17,0.0000%
ENSG00000081800,protein_coding,17,0.0000%
ENSG00000267938,unprocessed_pseudogene,17,0.0000%
ENSG00000253305,protein_coding,17,0.0000%
ENSG00000174992,protein_coding,17,0.0000%
ENSG00000251537,protein_coding,17,0.0000%
ENSG00000091482,protein_coding,17,0.0000%
ENSG00000096996,protein_coding,17,0.0000%
ENSG00000226065,processed_pseudogene,17,0.0000%
ENSG00000279605,TEC,17,0.0000%
ENSG00000254812,lncRNA,17,0.0000%
ENSG00000100253,protein_coding,17,0.0000%
ENSG00000202172,snRNA,17,0.0000%
ENSG00000206935,snRNA,17,0.0000%
ENSG00000236924,lncRNA,17,0.0000%
ENSG00000272869,unknow,17,0.0000%
ENSG00000267317,lncRNA,17,0.0000%
ENSG00000277383,lncRNA,17,0.0000%
ENSG00000244560,transcribed_unprocessed_pseudogene,17,0.0000%
ENSG00000272440,unknow,17,0.0000%
ENSG00000231272,lncRNA,17,0.0000%
ENSG00000250363,processed_pseudogene,17,0.0000%
ENSG00000236310,unknow,17,0.0000%
ENSG00000237749,processed_pseudogene,17,0.0000%
ENSG00000237827,processed_pseudogene,17,0.0000%
ENSG00000281414,unknow,17,0.0000%
ENSG00000249125,lncRNA,17,0.0000%
ENSG00000234536,unknow,17,0.0000%
ENSG00000240589,misc_RNA,17,0.0000%
ENSG00000249509,lncRNA,17,0.0000%
ENSG00000258702,lncRNA,17,0.0000%
ENSG00000200579,unknow,17,0.0000%
ENSG00000232682,lncRNA,17,0.0000%
ENSG00000271817,unknow,17,0.0000%
ENSG00000279448,unknow,17,0.0000%
ENSG00000264464,lncRNA,17,0.0000%
ENSG00000279272,unknow,17,0.0000%
ENSG00000161133,transcribed_unprocessed_pseudogene,17,0.0000%
ENSG00000232936,lncRNA,17,0.0000%
ENSG00000258428,lncRNA,17,0.0000%
ENSG00000269934,lncRNA,17,0.0000%
ENSG00000272161,lncRNA,17,0.0000%
ENSG00000185883,protein_coding,18,0.0000%
ENSG00000225905,lncRNA,18,0.0000%
ENSG00000233308,lncRNA,18,0.0000%
ENSG00000275426,lncRNA,18,0.0000%
ENSG00000170122,protein_coding,18,0.0000%
ENSG00000232134,processed_pseudogene,18,0.0000%
ENSG00000267666,lncRNA,18,0.0000%
ENSG00000237676,processed_pseudogene,18,0.0000%
ENSG00000100985,protein_coding,18,0.0000%
ENSG00000255097,lncRNA,18,0.0000%
ENSG00000234036,processed_pseudogene,18,0.0000%
ENSG00000258413,lncRNA,18,0.0000%
ENSG00000208883,snoRNA,18,0.0000%
ENSG00000248445,lncRNA,18,0.0000%
ENSG00000273308,lncRNA,18,0.0000%
ENSG00000200834,unknow,18,0.0000%
ENSG00000100346,protein_coding,18,0.0000%
ENSG00000226284,processed_pseudogene,18,0.0000%
ENSG00000207357,snRNA,18,0.0000%
ENSG00000260592,lncRNA,18,0.0000%
ENSG00000226900,lncRNA,18,0.0000%
ENSG00000189398,unprocessed_pseudogene,18,0.0000%
ENSG00000167617,protein_coding,18,0.0000%
ENSG00000260460,lncRNA,18,0.0000%
ENSG00000199135,miRNA,18,0.0000%
ENSG00000200924,snRNA,18,0.0000%
ENSG00000182327,protein_coding,18,0.0000%
ENSG00000214128,protein_coding,18,0.0000%
ENSG00000233661,lncRNA,18,0.0000%
ENSG00000165863,protein_coding,18,0.0000%
ENSG00000234492,lncRNA,18,0.0000%
ENSG00000168748,protein_coding,18,0.0000%
ENSG00000235686,processed_pseudogene,18,0.0000%
ENSG00000238795,snoRNA,18,0.0000%
ENSG00000187838,protein_coding,18,0.0000%
ENSG00000260186,lncRNA,18,0.0000%
ENSG00000269947,lncRNA,18,0.0000%
ENSG00000259121,processed_pseudogene,18,0.0000%
ENSG00000214016,processed_pseudogene,18,0.0000%
ENSG00000257947,lncRNA,18,0.0000%
ENSG00000149926,protein_coding,18,0.0000%
ENSG00000240280,transcribed_unitary_pseudogene,18,0.0000%
ENSG00000105694,processed_pseudogene,18,0.0000%
ENSG00000243038,processed_pseudogene,18,0.0000%
ENSG00000269066,lncRNA,18,0.0000%
ENSG00000200913,snoRNA,18,0.0000%
ENSG00000269694,lncRNA,18,0.0000%
ENSG00000228071,processed_pseudogene,18,0.0000%
ENSG00000226889,lncRNA,18,0.0000%
ENSG00000235036,processed_pseudogene,18,0.0000%
ENSG00000252274,scaRNA,18,0.0000%
ENSG00000196979,lncRNA,18,0.0000%
ENSG00000259744,lncRNA,18,0.0000%
ENSG00000273294,protein_coding,18,0.0000%
ENSG00000236932,unprocessed_pseudogene,18,0.0000%
ENSG00000213430,processed_pseudogene,18,0.0000%
ENSG00000222339,unknow,18,0.0000%
ENSG00000226676,lncRNA,18,0.0000%
ENSG00000235623,unprocessed_pseudogene,18,0.0000%
ENSG00000134200,protein_coding,18,0.0000%
ENSG00000162526,protein_coding,18,0.0000%
ENSG00000251365,lncRNA,18,0.0000%
ENSG00000204866,protein_coding,18,0.0000%
ENSG00000166923,protein_coding,18,0.0000%
ENSG00000262728,lncRNA,18,0.0000%
ENSG00000225405,processed_pseudogene,18,0.0000%
ENSG00000230166,processed_pseudogene,18,0.0000%
ENSG00000211643,IG_V_gene,18,0.0000%
ENSG00000223198,snRNA,18,0.0000%
ENSG00000277812,unknow,18,0.0000%
ENSG00000244691,processed_pseudogene,18,0.0000%
ENSG00000208009,miRNA,18,0.0000%
ENSG00000201542,snoRNA,18,0.0000%
ENSG00000274253,lncRNA,18,0.0000%
ENSG00000255427,lncRNA,18,0.0000%
ENSG00000212135,snoRNA,18,0.0000%
ENSG00000274512,protein_coding,18,0.0000%
ENSG00000259075,protein_coding,18,0.0000%
ENSG00000227620,unprocessed_pseudogene,18,0.0000%
ENSG00000180264,protein_coding,18,0.0000%
ENSG00000235655,processed_pseudogene,18,0.0000%
ENSG00000235297,processed_pseudogene,18,0.0000%
ENSG00000251893,unknow,18,0.0000%
ENSG00000226580,processed_pseudogene,18,0.0000%
ENSG00000265743,lncRNA,18,0.0000%
ENSG00000244055,lncRNA,18,0.0000%
ENSG00000219747,processed_pseudogene,18,0.0000%
ENSG00000204625,lncRNA,18,0.0000%
ENSG00000106927,protein_coding,18,0.0000%
ENSG00000268201,lncRNA,18,0.0000%
ENSG00000224019,processed_pseudogene,18,0.0000%
ENSG00000272386,lncRNA,18,0.0000%
ENSG00000004939,protein_coding,18,0.0000%
ENSG00000255886,lncRNA,19,0.0000%
ENSG00000254140,unknow,19,0.0000%
ENSG00000135100,protein_coding,19,0.0000%
ENSG00000276288,unknow,19,0.0000%
ENSG00000277247,lncRNA,19,0.0000%
ENSG00000280006,unknow,19,0.0000%
ENSG00000224888,lncRNA,19,0.0000%
ENSG00000079257,protein_coding,19,0.0000%
ENSG00000247728,lncRNA,19,0.0000%
ENSG00000198208,protein_coding,19,0.0000%
ENSG00000196967,protein_coding,19,0.0000%
ENSG00000104970,transcribed_unprocessed_pseudogene,19,0.0000%
ENSG00000270039,lncRNA,19,0.0000%
ENSG00000010327,protein_coding,19,0.0000%
ENSG00000275210,lncRNA,19,0.0000%
ENSG00000188283,protein_coding,19,0.0000%
ENSG00000262362,lncRNA,19,0.0000%
ENSG00000267658,lncRNA,19,0.0000%
ENSG00000066294,protein_coding,19,0.0000%
ENSG00000265369,lncRNA,19,0.0000%
ENSG00000232542,lncRNA,19,0.0000%
ENSG00000258875,lncRNA,19,0.0000%
ENSG00000228110,processed_pseudogene,19,0.0000%
ENSG00000260790,lncRNA,19,0.0000%
ENSG00000163794,protein_coding,19,0.0000%
ENSG00000259216,processed_pseudogene,19,0.0000%
ENSG00000258050,lncRNA,19,0.0000%
ENSG00000263955,misc_RNA,19,0.0000%
ENSG00000263011,lncRNA,19,0.0000%
ENSG00000259129,lncRNA,19,0.0000%
ENSG00000179136,lncRNA,19,0.0000%
ENSG00000261131,lncRNA,19,0.0000%
ENSG00000199024,miRNA,19,0.0000%
ENSG00000167664,protein_coding,19,0.0000%
ENSG00000142233,protein_coding,19,0.0000%
ENSG00000203363,processed_pseudogene,19,0.0000%
ENSG00000244604,processed_pseudogene,19,0.0000%
ENSG00000258245,processed_pseudogene,19,0.0000%
ENSG00000230849,processed_pseudogene,19,0.0000%
ENSG00000270996,lncRNA,19,0.0000%
ENSG00000131484,lncRNA,19,0.0000%
ENSG00000268186,lncRNA,19,0.0000%
ENSG00000232237,protein_coding,19,0.0000%
ENSG00000199325,snRNA,19,0.0000%
ENSG00000213609,processed_pseudogene,19,0.0000%
ENSG00000214787,protein_coding,19,0.0000%
ENSG00000205578,unprocessed_pseudogene,19,0.0000%
ENSG00000230215,lncRNA,19,0.0000%
ENSG00000276430,protein_coding,19,0.0000%
ENSG00000223044,snRNA,19,0.0000%
ENSG00000236782,protein_coding,19,0.0000%
ENSG00000255545,lncRNA,19,0.0000%
ENSG00000274600,protein_coding,19,0.0000%
ENSG00000199530,unknow,19,0.0000%
ENSG00000217716,processed_pseudogene,19,0.0000%
ENSG00000200169,snRNA,19,0.0000%
ENSG00000228634,lncRNA,19,0.0000%
ENSG00000229955,lncRNA,19,0.0000%
ENSG00000230534,lncRNA,19,0.0000%
ENSG00000244945,lncRNA,19,0.0000%
ENSG00000269949,lncRNA,19,0.0000%
ENSG00000078295,protein_coding,19,0.0000%
ENSG00000280981,unknow,19,0.0000%
ENSG00000225183,processed_pseudogene,19,0.0000%
ENSG00000240770,lncRNA,19,0.0000%
ENSG00000248641,processed_pseudogene,19,0.0000%
ENSG00000243313,misc_RNA,19,0.0000%
ENSG00000001626,protein_coding,19,0.0000%
ENSG00000234335,processed_pseudogene,19,0.0000%
ENSG00000160654,protein_coding,19,0.0000%
ENSG00000206629,snRNA,19,0.0000%
ENSG00000275678,lncRNA,19,0.0000%
ENSG00000272130,lncRNA,19,0.0000%
ENSG00000271155,lncRNA,19,0.0000%
ENSG00000152784,protein_coding,19,0.0000%
ENSG00000199525,rRNA_pseudogene,19,0.0000%
ENSG00000226979,protein_coding,19,0.0000%
ENSG00000274023,lncRNA,19,0.0000%
ENSG00000234050,lncRNA,19,0.0000%
ENSG00000227492,lncRNA,19,0.0000%
ENSG00000273061,lncRNA,19,0.0000%
ENSG00000242798,lncRNA,19,0.0000%
ENSG00000159904,transcribed_unprocessed_pseudogene,19,0.0000%
ENSG00000244538,processed_pseudogene,19,0.0000%
ENSG00000249669,lncRNA,19,0.0000%
ENSG00000232934,lncRNA,19,0.0000%
ENSG00000273199,lncRNA,19,0.0000%
ENSG00000254675,lncRNA,19,0.0000%
ENSG00000272264,lncRNA,19,0.0000%
ENSG00000233189,processed_pseudogene,19,0.0000%
ENSG00000228280,lncRNA,19,0.0000%
ENSG00000243830,processed_pseudogene,19,0.0000%
ENSG00000244427,processed_pseudogene,19,0.0000%
ENSG00000229251,processed_pseudogene,19,0.0000%
ENSG00000279244,unknow,19,0.0000%
ENSG00000196933,processed_pseudogene,19,0.0000%
ENSG00000279689,TEC,19,0.0000%
ENSG00000270419,lncRNA,19,0.0000%
ENSG00000220871,processed_pseudogene,19,0.0000%
ENSG00000226438,lncRNA,19,0.0000%
ENSG00000213025,processed_pseudogene,19,0.0000%
ENSG00000226965,lncRNA,19,0.0000%
ENSG00000189409,protein_coding,20,0.0000%
ENSG00000188523,protein_coding,20,0.0000%
ENSG00000242094,lncRNA,20,0.0000%
ENSG00000278492,lncRNA,20,0.0000%
ENSG00000187144,protein_coding,20,0.0000%
ENSG00000227973,processed_pseudogene,20,0.0000%
ENSG00000234975,processed_pseudogene,20,0.0000%
ENSG00000249550,lncRNA,20,0.0000%
ENSG00000252242,snRNA,20,0.0000%
ENSG00000242525,unprocessed_pseudogene,20,0.0000%
ENSG00000239763,processed_pseudogene,20,0.0000%
ENSG00000271852,snoRNA,20,0.0000%
ENSG00000221246,unknow,20,0.0000%
ENSG00000225140,lncRNA,20,0.0000%
ENSG00000260618,lncRNA,20,0.0000%
ENSG00000234523,processed_pseudogene,20,0.0000%
ENSG00000236636,processed_pseudogene,20,0.0000%
ENSG00000225953,lncRNA,20,0.0000%
ENSG00000278677,protein_coding,20,0.0000%
ENSG00000230068,lncRNA,20,0.0000%
ENSG00000264069,miRNA,20,0.0000%
ENSG00000263974,misc_RNA,20,0.0000%
ENSG00000239910,misc_RNA,20,0.0000%
ENSG00000205669,protein_coding,20,0.0000%
ENSG00000274514,unknow,20,0.0000%
ENSG00000265222,lncRNA,20,0.0000%
ENSG00000228169,processed_pseudogene,20,0.0000%
ENSG00000252198,unknow,20,0.0000%
ENSG00000196131,protein_coding,20,0.0000%
ENSG00000213432,processed_pseudogene,20,0.0000%
ENSG00000272795,lncRNA,20,0.0000%
ENSG00000281203,unknow,20,0.0000%
ENSG00000099625,protein_coding,20,0.0000%
ENSG00000258894,processed_pseudogene,20,0.0000%
ENSG00000244332,lncRNA,20,0.0000%
ENSG00000279525,TEC,20,0.0000%
ENSG00000274308,processed_pseudogene,20,0.0000%
ENSG00000281531,unknow,20,0.0000%
ENSG00000262815,lncRNA,20,0.0000%
ENSG00000234667,unitary_pseudogene,20,0.0000%
ENSG00000267405,lncRNA,20,0.0000%
ENSG00000279340,TEC,20,0.0000%
ENSG00000235124,processed_pseudogene,20,0.0000%
ENSG00000154734,protein_coding,20,0.0000%
ENSG00000206838,snoRNA,20,0.0000%
ENSG00000175206,protein_coding,20,0.0000%
ENSG00000226525,processed_pseudogene,20,0.0000%
ENSG00000269444,lncRNA,20,0.0000%
ENSG00000247763,processed_pseudogene,20,0.0000%
ENSG00000055955,protein_coding,20,0.0000%
ENSG00000253054,snRNA,20,0.0000%
ENSG00000221866,protein_coding,20,0.0000%
ENSG00000248476,lncRNA,20,0.0000%
ENSG00000241404,protein_coding,20,0.0000%
ENSG00000201367,snRNA,20,0.0000%
ENSG00000165471,protein_coding,20,0.0000%
ENSG00000211683,lncRNA,20,0.0000%
ENSG00000276629,unknow,20,0.0000%
ENSG00000251087,unprocessed_pseudogene,20,0.0000%
ENSG00000214146,lncRNA,20,0.0000%
ENSG00000237234,lncRNA,20,0.0000%
ENSG00000248449,transcribed_unitary_pseudogene,20,0.0000%
ENSG00000262877,lncRNA,20,0.0000%
ENSG00000120784,protein_coding,20,0.0000%
ENSG00000273009,unknow,20,0.0000%
ENSG00000271797,lncRNA,20,0.0000%
ENSG00000205572,protein_coding,20,0.0000%
ENSG00000173261,protein_coding,20,0.0000%
ENSG00000201728,rRNA_pseudogene,20,0.0000%
ENSG00000280184,TEC,20,0.0000%
ENSG00000207827,miRNA,20,0.0000%
ENSG00000115844,protein_coding,20,0.0000%
ENSG00000231084,processed_pseudogene,20,0.0000%
ENSG00000226684,unknow,20,0.0000%
ENSG00000256234,lncRNA,20,0.0000%
ENSG00000203364,lncRNA,20,0.0000%
ENSG00000226562,lncRNA,20,0.0000%
ENSG00000126266,protein_coding,20,0.0000%
ENSG00000256115,lncRNA,20,0.0000%
ENSG00000254431,lncRNA,20,0.0000%
ENSG00000243437,misc_RNA,20,0.0000%
ENSG00000224722,processed_pseudogene,20,0.0000%
ENSG00000230769,processed_pseudogene,20,0.0000%
ENSG00000101076,protein_coding,20,0.0000%
ENSG00000102010,protein_coding,20,0.0000%
ENSG00000261840,lncRNA,20,0.0000%
ENSG00000254941,processed_pseudogene,20,0.0000%
ENSG00000187527,protein_coding,20,0.0000%
ENSG00000189045,protein_coding,20,0.0000%
ENSG00000242198,processed_pseudogene,20,0.0000%
ENSG00000235481,lncRNA,20,0.0000%
ENSG00000226330,lncRNA,20,0.0000%
ENSG00000269902,lncRNA,20,0.0000%
ENSG00000176049,protein_coding,20,0.0000%
ENSG00000256862,lncRNA,20,0.0000%
ENSG00000235275,processed_pseudogene,20,0.0000%
ENSG00000178795,protein_coding,20,0.0000%
ENSG00000234139,lncRNA,20,0.0000%
ENSG00000146521,lncRNA,20,0.0000%
ENSG00000225093,processed_pseudogene,20,0.0000%
ENSG00000225076,lncRNA,20,0.0000%
ENSG00000204588,lncRNA,20,0.0000%
ENSG00000173702,protein_coding,20,0.0000%
ENSG00000267546,lncRNA,20,0.0000%
ENSG00000272840,lncRNA,20,0.0000%
ENSG00000163885,protein_coding,20,0.0000%
ENSG00000185834,processed_pseudogene,20,0.0000%
ENSG00000256564,lncRNA,20,0.0000%
ENSG00000261310,lncRNA,20,0.0000%
ENSG00000239335,lncRNA,20,0.0000%
ENSG00000260038,lncRNA,20,0.0000%
ENSG00000265996,miRNA,20,0.0000%
ENSG00000223188,unknow,20,0.0000%
ENSG00000172687,protein_coding,20,0.0000%
ENSG00000203645,lncRNA,20,0.0000%
ENSG00000271452,lncRNA,20,0.0000%
ENSG00000281855,unknow,20,0.0000%
ENSG00000272696,lncRNA,20,0.0000%
ENSG00000267065,lncRNA,20,0.0000%
ENSG00000224842,lncRNA,20,0.0000%
ENSG00000214651,processed_pseudogene,20,0.0000%
ENSG00000201699,snRNA,20,0.0000%
ENSG00000267481,lncRNA,20,0.0000%
ENSG00000258730,lncRNA,21,0.0000%
ENSG00000267565,lncRNA,21,0.0000%
ENSG00000252817,unknow,21,0.0000%
ENSG00000207457,snRNA,21,0.0000%
ENSG00000261357,lncRNA,21,0.0000%
ENSG00000254485,lncRNA,21,0.0000%
ENSG00000270697,lncRNA,21,0.0000%
ENSG00000239005,snoRNA,21,0.0000%
ENSG00000183921,protein_coding,21,0.0000%
ENSG00000280151,unknow,21,0.0000%
ENSG00000237415,processed_pseudogene,21,0.0000%
ENSG00000231296,processed_pseudogene,21,0.0000%
ENSG00000258951,processed_pseudogene,21,0.0000%
ENSG00000175489,protein_coding,21,0.0000%
ENSG00000228906,unknow,21,0.0000%
ENSG00000189423,transcribed_unprocessed_pseudogene,21,0.0000%
ENSG00000273090,lncRNA,21,0.0000%
ENSG00000281827,unknow,21,0.0000%
ENSG00000280004,pseudogene,21,0.0000%
ENSG00000226738,unknow,21,0.0000%
ENSG00000268030,lncRNA,21,0.0000%
ENSG00000225471,transcribed_processed_pseudogene,21,0.0000%
ENSG00000218281,unprocessed_pseudogene,21,0.0000%
ENSG00000228050,processed_pseudogene,21,0.0000%
ENSG00000271105,processed_pseudogene,21,0.0000%
